id,title,type,src
24965,機械狼,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP11-JP005.JPG
24966,快樂戀人,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP12-JP006.JPG
24967,綿羊代幣（橙）,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP11-JP003.JPG
24968,E-HERO懷恨魔鬼(普鑽),monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP11-JP002.JPG
24969,守護神艾克索德(普鑽),monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP11-JP001.JPG
24970,怪獸複製,trap,http://220.134.173.17/gameking//game/0217/PC/TP/TP10-JP012.JPG
24971,闇,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP10-JP011.JPG
24972,混沌黑魔術的儀式,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP10-JP010.JPG
24973,音樂家的帝王,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP10-JP009.JPG
24974,魔法神燈,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP10-JP008.JPG
24975,火箭戰士,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP06-JP006.JPG
24976,牛鬼,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP11-JP006.JPG
24977,搗蛋小黃代幣,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP13-JP004.JPG
24978,鑰匙錫杖,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP14-JP003.JPG
24979,蠕蟲巴爾薩斯(普鑽),monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP14-JP002.JPG
24980,霞之谷的雷鳥(普鑽),monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP14-JP001.JPG
24981,毒蛇之牙,trap,http://220.134.173.17/gameking//game/0217/PC/TP/TP13-JP012.JPG
24982,執念之劍,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP13-JP011.JPG
24983,灼熱之槍,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP13-JP010.JPG
24984,炎之騎士 基拉,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP13-JP009.JPG
24985,小玉米,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP13-JP008.JPG
24986,壁虱寶寶,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP13-JP007.JPG
24987,搗蛋小綠代幣,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP12-JP004.JPG
24988,怪獸卵,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP13-JP005.JPG
24989,搗蛋小黑代幣,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP12-JP005.JPG
24990,搗蛋小藍代幣,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP13-JP003.JPG
24991,AOJ千手(普鑽),monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP13-JP002.JPG
24992,赤炎界魔術師(普鑽),monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP13-JP001.JPG
24993,藏寶圖,trap,http://220.134.173.17/gameking//game/0217/PC/TP/TP12-JP012.JPG
24994,山,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP12-JP011.JPG
24995,電子盔甲,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP12-JP010.JPG
24996,雷神之怒,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP12-JP009.JPG
24997,神鷹女郎電子盔甲,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP12-JP008.JPG
24998,百萬閃電球,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP12-JP007.JPG
24999,高等女祭司,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP10-JP005.JPG
25000,火焰球,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP13-JP006.JPG
25001,龍君主-龍之支配者-,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP07-JP006.JPG
25002,幻想羊,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP08-JP005.JPG
25003,跳舞的妖精,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP08-JP004.JPG
25004,龍神戰士,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP08-JP003.JPG
25005,磁石戰士巴基利歐(普鑽),monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP08-JP002.JPG
25006,海龍神新地達羅斯(普鑽),monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP08-JP001.JPG
25007,闇的咒縛,trap,http://220.134.173.17/gameking//game/0217/PC/TP/TP07-JP012.JPG
25008,粘著貼布的家,trap,http://220.134.173.17/gameking//game/0217/PC/TP/TP07-JP011.JPG
25009,喚龍笛,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP07-JP010.JPG
25010,禁止令,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP07-JP009.JPG
25011,搗蛋小藍,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP10-JP007.JPG
25012,槍騎龍兵,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP07-JP007.JPG
25013,千本刀,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP08-JP008.JPG
25014,謎之傀儡師,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP07-JP005.JPG
25015,磁石戰士γ,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP07-JP004.JPG
25016,多里雅德,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP07-JP003.JPG
25017,巨斧龍兵(普鑽),monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP07-JP002.JPG
25018,地獄焰皇(普鑽),monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP07-JP001.JPG
25019,怪獸救援,trap,http://220.134.173.17/gameking//game/0217/PC/TP/TP06-JP012.JPG
25020,夾擊,trap,http://220.134.173.17/gameking//game/0217/PC/TP/TP06-JP011.JPG
25021,魔術的咒文書,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP06-JP010.JPG
25022,混沌的儀式,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP06-JP009.JPG
25023,騎著寶貝龍的龍神戰士,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP07-JP008.JPG
25024,拉鍊口布娃娃,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP09-JP006.JPG
25025,綿羊代幣（黃）,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP10-JP004.JPG
25026,綿羊代幣（藍）,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP10-JP003.JPG
25027,混沌黑魔導(普鑽),monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP10-JP002.JPG
25028,黑魔導執行官(普鑽),monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP10-JP001.JPG
25029,鋼之甲羅(銀字),magic,http://220.134.173.17/gameking//game/0217/usabox/USA/TP1-007.JPG
25030,從黑暗來的呼聲,trap,http://220.134.173.17/gameking//game/0217/PC/TP/TP09-JP012.JPG
25031,賢者的寶石,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP09-JP011.JPG
25032,騎士的稱號,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP09-JP010.JPG
25033,搗蛋王國,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP09-JP009.JPG
25034,幻想召喚師,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP08-JP006.JPG
25035,搗蛋小紅,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP09-JP007.JPG
25036,火焰鬼,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP08-JP007.JPG
25037,鎧劍尾戰士,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP09-JP005.JPG
25038,棉毛代幣（怒顏）,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP09-JP004.JPG
25039,棉毛代幣（笑顏）,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP09-JP003.JPG
25040,黑魔導騎士(普鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25041,傳說的斷罪者(普鑽),monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP09-JP001.JPG
25042,伊塔庫亞的暴風,trap,http://220.134.173.17/gameking//game/0217/PC/TP/TP08-JP012.JPG
25043,便乘,trap,http://220.134.173.17/gameking//game/0217/PC/TP/TP08-JP011.JPG
25044,精神操作,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP08-JP010.JPG
25045,黑魔術的布幕,magic,http://220.134.173.17/gameking//game/0217/PC/TP/TP08-JP009.JPG
25046,深紅劍士(紅蓮劍士)(半鑽),monster,http://220.134.173.17/gameking//game/0217/win/120-TRC1-JP/120-TRC1-JP/TRC1-JP033A.JPG
25047,魔裝騎士 龍梅斯,monster,http://220.134.173.17/gameking//game/0217/PC/TP/TP09-JP008.JPG
25048,明與宵的逆轉(紅亮),trap,http://220.134.173.17/gameking//game/0217/lim/VE09/VE09-JP005.jpg
25049,BF極夜之大馬士革刀(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25050,EM迅雷犀牛(半鑽),monster,http://220.134.173.17/gameking//game/0217/lim/VE11-JP/VE11-JP005.JPG
25051,EM兵隊虎(半鑽),monster,http://220.134.173.17/gameking//game/0217/lim/VE11-JP/VE11-JP004.JPG
25052,DD傲骨騎兵(半鑽),monster,http://220.134.173.17/gameking//game/0217/lim/VE11-JP/VE11-JP003.JPG
25053,DD傲骨鬼人(半鑽),monster,http://220.134.173.17/gameking//game/0217/lim/VE11-JP/VE11-JP002.JPG
25054,DDD制霸王皇帝(半鑽),monster,http://220.134.173.17/gameking//game/0217/lim/VE11-JP/VE11-JP001.JPG
25055,超量變身戰術(紅亮),magic,http://220.134.173.17/gameking//game/0217/lim/VE10/VE10-JP005.jpg
25056,怒怒怒驅動者(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE10/VE10-JP004.jpg
25057,隆隆隆咕嚕(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE10/VE10-JP003.jpg
25058,靈魂變換裝置(紅亮),magic,http://220.134.173.17/gameking//game/0217/lim/VE07/VE07-JP005.jpg
25059,SNo.39 希望皇霍普ONE(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE10/VE10-JP001.jpg
25060,EM喇叭熊貓(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25061,混沌之種(紅亮),magic,http://220.134.173.17/gameking//game/0217/lim/VE09/VE09-JP004.jpg
25062,白夜的騎士蓋亞(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE09/VE09-JP003.jpg
25063,極夜的騎士蓋亞(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE09/VE09-JP002.jpg
25064,混沌士兵宵闇之使者(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE09/VE09-JP001.jpg
25065,炎王獸夜叉(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE08/VE08-JP005.jpg
25066,立炎星-雞董平(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE08/VE08-JP004.jpg
25067,熱血獸士狼嚎(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE08/VE08-JP003.jpg
25068,熱血獸王熊人(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE08/VE08-JP002.jpg
25069,垃圾防禦者(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25070,SZW天聖輝狼劍(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE10/VE10-JP002.jpg
25071,異色眼之龍(普鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25072,圓融魔術(金亮),magic,http://220.134.173.17/gameking//game/0217/BOOK/VB/VB20/VB20-JP002.JPG
25073,盾翼鳥(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25074,鋼刀騎士(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/vjwj/vjc-005.JPG
25075,處刑人馬裘拉(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/vjwj/vj-04.JPG
25076,神鷹女郎電子盔甲(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/vjwj/vj-03.JPG
25077,絕對防禦將軍(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/vjwj/vj-02.JPG
25078,印度象戰士(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/vjwj/vj-01.JPG
25079,二進位劍士(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25080,G戰隊黑閃(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25081,格線怪獸K馬(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25082,TOKEN 榊遊矢,monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25083,冰帝家臣艾舍爾(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25084,TOKEN 九十九遊馬,monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25085,CNo.39 希望皇霍普雷(普鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25086,TOKEN 不動遊星,monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25087,垃圾戰士(普鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25088,TOKEN 遊城十代,monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25089,E．HERO火焰翼人(普鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25090,TOKEN 闇遊戯,monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25091,破壞龍鋼多拉(普鑽),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25092,EM等級鳴鐘者(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25093,No.91 雷電閃光龍(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE07/VE07-JP004.jpg
25094,中斷反抗軍(金亮),monster,http://220.134.173.17/gameking//game/0217/PC/PK/VF17-JP001.JPG
25095,第六感(金亮),trap,http://220.134.173.17/gameking//game/0217/BOOK/VB/vb/VB6-003.JPG
25096,大日歐姆(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE02-JP/VE02-JP002.JPG
25097,寶石騎士翠玉(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE02-JP/VE02-JP001.JPG
25098,七劍戰士(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE01-JP/VE01-JP005.JPG
25099,起爆獸火神砲(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE01-JP/VE01-JP004.JPG
25100,V．HERO三重人(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE01-JP/VE01-JP003.JPG
25101,凜天使玫瑰女王(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE01-JP/VE01-JP002.JPG
25102,對流氣圈鳥(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE01-JP/VE01-JP001.JPG
25103,死靈騎士(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25104,破壞龍鋼多拉(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VB/vb8/VB8-JP001.JPG
25105,熱血指導王巨人訓獸師(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE08/VE08-JP001.jpg
25106,青眼光龍(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25107,劍鬥獸訓練師(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE0304/VE03-JP002.JPG
25108,危險機器六號(金亮),magic,http://220.134.173.17/gameking//game/0217/BOOK/VB/vb/VB6-002.JPG
25109,究極6號(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VB/vb/VB6-001.JPG
25110,左輪槍龍(斜鑽),monster,http://220.134.173.17/gameking//game/0217/BOOK/VB/vb/VB5-003.JPG
25111,金屬反射史萊姆(金亮),trap,http://220.134.173.17/gameking//game/0217/BOOK/VB/vb/VB5-002.JPG
25112,惡魔聖域(金亮),magic,http://220.134.173.17/gameking//game/0217/BOOK/VB/vb/VB5-001.JPG
25113,電腦堺獸-龍龍(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25114,電腦堺獸-鷲鷲(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25115,轉生炎獸郊狼(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VB/VB21/VB21-JP002.JPG
25116,自然神龍(雕鑽),monster,http://220.134.173.17/gameking//game/0217/win/120-TRC1-JP/120-TRC1-JP/TRC1-JP032V.JPG
25117,光的金字塔(金亮),trap,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25118,鼠骨(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE05/VE05-JP002.JPG
25119,雷電姊姊(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE07/VE07-JP003.jpg
25120,雷電媽媽(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE07/VE07-JP002.jpg
25121,雷電爸爸(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE07/VE07-JP001.jpg
25122,No.7 幸運條紋人(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE06/VE06-JP005.JPG
25123,超重型砲塔列車古斯塔夫超大砲(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE06/VE06-JP004.JPG
25124,重機王土木札克(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE06/VE06-JP003.JPG
25125,急匆匆射手(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE06/VE06-JP002.JPG
25126,刷啦啦破壞者(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE06/VE06-JP001.JPG
25127,光輝精靈(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE05/VE05-JP005.JPG
25128,熔岩雙殺手(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE02-JP/VE02-JP003.JPG
25129,三連星聯盟(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE05/VE05-JP003.JPG
25130,撕咬龍(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE0304/VE03-JP001.JPG
25131,靈精靈(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE05/VE05-JP001.JPG
25132,X-軍刀索札(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE0304/VE04-JP005.JPG
25133,咒法野獸(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE0304/VE04-JP004.JPG
25134,熔岩槍杖手(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE0304/VE04-JP003.JPG
25135,寶石龜(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE0304/VE04-JP002.JPG
25136,自然茄子(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE0304/VE04-JP001.JPG
25137,E．HERO新星領主(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE0304/VE03-JP005.JPG
25138,廢鐵雙頭犬(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE0304/VE03-JP004.JPG
25139,BF空風之琴(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE0304/VE03-JP003.JPG
25140,無限地獄弓箭手(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25141,巨星米拉(紅亮),monster,http://220.134.173.17/gameking//game/0217/lim/VE05/VE05-JP004.JPG
25142,天狼王蒼星天(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25143,龍神鯊(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP073/VJMP-JP073.JPG
25144,炎星侯-馬洪信(黃金),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP072/VJMP-JP072.JPG
25145,重裝戰士(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25146,雷海馬(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25147,No.6 先史遺產亞特蘭巨人(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP069/VJMP-JP069.JPG
25148,BF白夜的古拉迪斯,monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25149,親子玉米,monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25150,No.15 奇巧人偶-巨人殺手(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP066/VJMP-JP066.JPG
25151,龍拉多(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP065/VJMP-JP065.JPG
25152,玫瑰女巫(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/vjwj/VJMP-JP052.JPG
25153,No.30 破滅的酸蝕石魔(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP063/VJMP-JP063.JPG
25154,神鷹舞者(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP076/VJMP-JP076.JPG
25155,幻影王 幽騎士(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25156,No.34 電算機獸兆位元組(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP060/VJMP-JP060.JPG
25157,茫漠的死者(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25158,無限地獄騎士,monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25159,時械神梅丹佐(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP057/VJMP-JP057.JPG
25160,The supremacy SUN(至尊太陽)(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP056/VJMP-JP056.JPG
25161,機皇神機紀年∞(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP055/VJMP-JP055.JPG
25162,機皇帝神陸∞(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP054/VJMP-JP054.JPG
25163,E．HERO閃光(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/vjwj/VJCF-JP002.JPG
25164,歐西里斯的天空龍(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP064/VJMP-JP064.JPG
25165,幻想的黑魔導師(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP086/VJMP-JP086.jpg
25166,RR-貢品伯勞(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP097/VJMP-JP097.JPG
25167,混沌帝龍終焉之使者(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP096/VJMP-JP096.JPG
25168,究極瑪雅卓爾金(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP095/VJMP-JP095.JPG
25169,野獸眼擺動龍(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP094/VJMP-JP094.JPG
25170,DDD怒濤王凱撒(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP093/VJMP-JP093.JPG
25171,E．HERO Core(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP092/VJMP-JP092.JPG
25172,垃圾錨(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25173,原始蝴蝶(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25174,EM銀爪狼(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP089/VJMP-JP089.JPG
25175,No.106 巨岩掌(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP074/VJMP-JP074.JPG
25176,格線怪獸槍之香車(金亮),monster,https://gss0.baidu.com/9vo3dSag_xI4khGko9WTAnF6hhy/zhidao/pic/item/267f9e2f07082838beef9987b099a9014d08f147.jpg
25177,No.42 星際戰艦銀河戰斧號(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP075/VJMP-JP075.JPG
25178,光之領主弓箭手菲莉絲(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP085/VJMP-JP085.JPG
25179,齒輪齒輪鑽地人(金亮),monster,http://220.134.173.17/gameking//game/0217/BOOK/VJ/VJMP-JP084/VJMP-JP084.JPG
